estado,tipo,dirección,longitude,latitude
VUT_Tramitacion,Viviendas de uso turístico, Pedro Egaña 7  3º Dcha.,-1.980986065,43.3134570196
VUT_Tramitacion,Viviendas de uso turístico, Pedro Egaña 7  3º Dcha.,-1.980986065,43.3134570196
VUT_Favorable,Viviendas de uso turístico, Pedro Egaña 8  1º B,-1.9810726916,43.3135715184
VUT_Tramitacion,Viviendas de uso turístico,"Pedro Egaña 10, 06 - Dr",-1.9812585881,43.3135014084
VUT_Tramitacion,Viviendas de uso turístico,"Pedro Egaña 10, 07 - Dr",-1.9812585881,43.3135014084
VUT_Tramitacion,Viviendas de uso turístico,"Pello Mari Otaño 2, 05 - B",-1.9519913828,43.313236698
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 2, 02 - B",-1.9781602935,43.3238708153
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 3, 03 - C",-1.977919335,43.3238243601
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 4, 06 - D",-1.9780436912,43.3236972474
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 5, 06 - Dr",-1.9778490615,43.3237197301
VUT_Favorable,Viviendas de uso turístico,"Peña y Goñi 11, 01 - Dr",-1.9775331519,43.3232520043
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 11, 04 - Dr",-1.9775331519,43.3232520043
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 13, 03 - B",-1.977480694,43.3231735564
VUT_Tramitacion,Viviendas de uso turístico,"Peñaflorida 3, 07 - Iz",-1.984078994,43.3208759722
VUT_Favorable,Viviendas de uso turístico,"Peñaflorida 5, En - C",-1.9841198454,43.3208594066
VUT_Favorable,Viviendas de uso turístico,"Peñaflorida 5, En - D",-1.9841198454,43.3208594066
VUT_Favorable,Viviendas de uso turístico, Pescaderia 11  1º D,-1.983642528,43.3238870696
VUT_Favorable,Viviendas de uso turístico,"Pescaderia 11, 01 - Iz",-1.983642528,43.3238870696
VUT_Favorable,Viviendas de uso turístico,"Pescaderia 12, 01 - Dr  1º D",-1.9836010908,43.323849873
VUT_Tramitacion,Viviendas de uso turístico,"Pinares, Pz de 2  2º C y D",-1.9748400517,43.3221797728
VUT_Tramitacion,Viviendas de uso turístico,"Pinares, Pz de 2, 03 - C",-1.9748400517,43.3221797728
VUT_Tramitacion,Viviendas de uso turístico,"Pinares, Pz de 2, 06 - A",-1.9748400517,43.3221797728
VUT_Favorable,Viviendas de uso turístico,"Pio Baroja, Ps de 31  1º B",-1.995011284,43.3106023381
VUT_Favorable,Viviendas de uso turístico,"Pio Baroja, Ps de 33, 01 - A",-1.9948089693,43.3108321563
VUT_Tramitacion,Viviendas de uso turístico,"Pio XII, Pz de 2-Dr, 07 - A",-1.9802529793,43.307681474
VUT_Tramitacion,Viviendas de uso turístico,"Portuenea 9, 01 - Dr",-1.998271916,43.3104232089
VUT_Tramitacion,Viviendas de uso turístico,"Prim 7, 03 - Id",-1.9796743943,43.3178406947
VUT_Tramitacion,Viviendas de uso turístico, Prim 12  1 º Izquierda,-1.9800241328,43.3171701874
VUT_Tramitacion,Viviendas de uso turístico,"Prim 13, 00",-1.979742419,43.3172171994
VUT_Favorable,Viviendas de uso turístico,"Prim 13, 00  (Entreplanta A)",-1.979742419,43.3172171994
VUT_Tramitacion,Viviendas de uso turístico,"Prim 14, 01 - A",-1.9799437024,43.3169652479
VUT_Tramitacion,Viviendas de uso turístico,"Prim 17, 01 - Iz",-1.9797642422,43.3170184846
VUT_Tramitacion,Viviendas de uso turístico,"Prim 21, 01 - D",-1.9798052425,43.3166465141
VUT_Tramitacion,Viviendas de uso turístico, Prim 23  Bis- Entlo.,-1.9798080104,43.3166063787
VUT_Favorable,Viviendas de uso turístico,"Prim 30, 1º  Loc. A",-1.9801385054,43.3151614919
VUT_Favorable,Viviendas de uso turístico,"Prim 30, 1º  Loc. B",-1.9801385054,43.3151614919
VUT_Favorable,Viviendas de uso turístico,"Prim 32, 01 - A",-1.980144869,43.3150906832
VUT_Tramitacion,Viviendas de uso turístico,"Prim 36, 04 - Dra",-1.9802225538,43.3143978488
VUT_Favorable,Viviendas de uso turístico, Prim 39  1º A,-1.9799799768,43.314995836
VUT_Favorable,Viviendas de uso turístico,"Prim 39, 01 - D",-1.9799799768,43.314995836
VUT_Tramitacion,Viviendas de uso turístico,"Prim 43, 05 - Dd",-1.9800272706,43.3145349569
VUT_Favorable,Viviendas de uso turístico, Prim 47  Ent Iz,-1.9800565181,43.3142756178
VUT_Tramitacion,Viviendas de uso turístico,"Prim 47, 02 - A",-1.9800565181,43.3142756178
VUT_Tramitacion,Viviendas de uso turístico,"Prim 51, 00 - Dr  Entresuelo Derecha",-1.9800687395,43.3141568673
VUT_Favorable,Viviendas de uso turístico, Puerto 5  Piso 1º,-1.9858927113,43.3234465544
VUT_Favorable,Viviendas de uso turístico, Puerto 7  1º Dcha.,-1.9859311311,43.3234353693
VUT_Tramitacion,Viviendas de uso turístico,"Puerto 14, 01 - Cn",-1.9860431943,43.323460495
VUT_Favorable,Viviendas de uso turístico,"Puerto 19, 02 - Iz",-1.9867137932,43.3232064786
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 3-03, 07 - A",-1.978651858,43.3229978084
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 4-05, 05 - C",-1.9784015739,43.322624858
VUT_Favorable,Viviendas de uso turístico,"Ramon Maria Lili, Ps 4  Esc. 5  1º A",-1.9784015739,43.322624858
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 00 - C",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 01 - B",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 01 - D",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 02 - A",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 02 - D",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 04 - C",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 6, 06 - B",-1.9781908052,43.3223153815
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 8, 02 - A",-1.9779888865,43.3220151683
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 8, 03 - B",-1.9779888865,43.3220151683
VUT_Tramitacion,Viviendas de uso turístico,"Ramon Maria Lili, Ps 9, 02 - B",-1.9765661253,43.3237640847
VUT_Tramitacion,Viviendas de uso turístico,"Ramon y Cajal 3, 02 - C",-1.9757742981,43.3246385359
VUT_Tramitacion,Viviendas de uso turístico,"Ramon y Cajal 3, 05 - C",-1.9757742981,43.3246385359
VUT_Tramitacion,Viviendas de uso turístico,"Ramon y Cajal 4, 05 - Iz",-1.975986349,43.3245410252
VUT_Tramitacion,Viviendas de uso turístico,"Ramon y Cajal 5, 02 - Cn",-1.9757094149,43.3245435878
VUT_Tramitacion,Viviendas de uso turístico,"Ramon y Cajal 5, 06 - Iz",-1.9757094149,43.3245435878
VUT_Favorable,Viviendas de uso turístico,"Reina Regente 4, 01 - B",-1.981452935,43.3231721733
VUT_Tramitacion,Viviendas de uso turístico,"Reina Regente 5, 04 - Iz",-1.9814008957,43.3231864772
VUT_Tramitacion,Viviendas de uso turístico,"Renteria 2-Iz, 01 - B",-1.9682444038,43.3225063938
VUT_Tramitacion,Viviendas de uso turístico,"Renteria 3, 01 - Dr",-1.9684245446,43.3225821258
VUT_Tramitacion,Viviendas de uso turístico,"Renteria 5, 02 - Da",-1.9684178848,43.3226550021
VUT_Tramitacion,Viviendas de uso turístico,"Renteria 5, 07 - Dr",-1.9684178848,43.3226550021
VUT_Favorable,Viviendas de uso turístico,Renteria 10  1º Izda.,-1.9682010154,43.3230150263
VUT_Favorable,Viviendas de uso turístico,"Resurreccion M.Azkue 12, 01 - A",-2.0090118875,43.3101002222
VUT_Tramitacion,Viviendas de uso turístico,"Reyes Catolicos 12, 04 - Dr",-1.9806781339,43.3153022707
VUT_Tramitacion,Viviendas de uso turístico,"Reyes Catolicos 14, 02 - Dr",-1.9806037046,43.3151957143
VUT_Tramitacion,Viviendas de uso turístico,"Reyes Catolicos 18, 05 - Dr",-1.9804676095,43.3150010844
VUT_Favorable,Viviendas de uso turístico,"Ribera de Loiola, Ps 16  1º A",-1.9728942611,43.3115338502
VUT_Tramitacion,Viviendas de uso turístico,"Rodil  102, 01 - F  Perez Enea",-1.9613057864,43.323088309
VUT_Tramitacion,Viviendas de uso turístico,"Ronda 2-Iz, 01 - Dr",-1.9764411188,43.321843568
VUT_Favorable,Viviendas de uso turístico,Ronda 6  1º Centro,-1.9766215094,43.3222722655
VUT_Tramitacion,Viviendas de uso turístico,"Sagrada Familia 2-01, 03 - D",-1.9806883169,43.3084440753
VUT_Tramitacion,Viviendas de uso turístico,"Sagrada Familia 2-01, 08 - A",-1.9806883169,43.3084440753
VUT_Favorable,Viviendas de uso turístico,"Sagrada Familia 2-03, 01 - B",-1.9806883169,43.3084440753
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 5, 06 - A",-1.9815037405,43.324124941
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 7  Bajo",-1.9818326652,43.3245318113
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 8, 03",-1.9819421498,43.3246522755
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 8, Pr",-1.9819421498,43.3246522755
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 12, 01 - Iz",-1.9827868447,43.3252533676
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 13, 02 - I",-1.9832451564,43.3254094389
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 13, 03 - D",-1.9832451564,43.3254094389
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 13, 03 - G",-1.9832451564,43.3254094389
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 13, 04 - E",-1.9832451564,43.3254094389
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 13, 07 - C",-1.9832451564,43.3254094389
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 14, 01 - 10  y 20 -  Nº Fijo 5091286C",-1.9833708659,43.3254521571
VUT_Tramitacion,Viviendas de uso turístico,"Salamanca, Ps de 14, 01 - 6-7  Local 7",-1.9833708659,43.3254521571
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 6, 02 - Dr",-1.982877804,43.3164972122
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 10, 05 - I2",-1.9831054087,43.3164111721
VUT_Favorable,Viviendas de uso turístico,"San Bartolome 11, 01 - Dr",-1.983180343,43.3162289569
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 11, 05 - Dr",-1.983180343,43.3162289569
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 17, 03 - Iz",-1.9854407114,43.3154336726
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 17, 06 - Dr",-1.9854407114,43.3154336726
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 19, 03 - Iz",-1.9856545294,43.3153530879
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 20, 04 - Dr",-1.9851806397,43.3156333363
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 27, 03 - D",-1.9868710269,43.3149470519
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 27, 07",-1.9868710269,43.3149470519
VUT_Favorable,Viviendas de uso turístico,San Bartolome 31  1º Izda.,-1.9872904236,43.3149548183
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 31, 04 - B",-1.9872904236,43.3149548183
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 31, 04 - C",-1.9872904236,43.3149548183
VUT_Favorable,Viviendas de uso turístico,San Bartolome 34  Entlo. Dcha.,-1.9864428743,43.3151618878
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 34, 02 - B",-1.9864428743,43.3151618878
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 34, 04 - A",-1.9864428743,43.3151618878
VUT_Favorable,Viviendas de uso turístico,San Bartolome 35  1º C,-1.9876429481,43.3149572189
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 35, 07 - A",-1.9876429481,43.3149572189
VUT_Tramitacion,Viviendas de uso turístico,"San Bartolome 36, En - Dr",-1.9869280788,43.3150387729
VUT_Favorable,Viviendas de uso turístico,San Blas 12  1 º Izquierda,-1.9699457309,43.3273629933
VUT_Favorable,Viviendas de uso turístico,"San Blas 14, 01 - C",-1.9699678534,43.3275209511
VUT_Tramitacion,Viviendas de uso turístico,"San Blas 20, 01 - A",-1.9700010957,43.3278529758
VUT_Favorable,Viviendas de uso turístico,"San Blas 22, 01 - Iz",-1.9700448237,43.3279367511
VUT_Tramitacion,Viviendas de uso turístico,"San Blas 24, 01 - A",-1.9701227972,43.3280596442
VUT_Favorable,Viviendas de uso turístico,"San Cristobal 4, 01 - B",-1.9726370018,43.316791342
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 2, 05 - D",-1.9753378403,43.3227655639
VUT_Tramitacion,Viviendas de uso turístico,San Francisco 12  2º Derecha E Izquierda,-1.9743737715,43.3234310888
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 12, 06 - Iz",-1.9743737715,43.3234310888
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 14, -1 - 2",-1.9742345073,43.3235275386
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 14, 07 - Dr",-1.9742345073,43.3235275386
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 15, 05 - Dr",-1.973423742,43.3242357608
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 15, 07 - Dr  A",-1.973423742,43.3242357608
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 25, 05 - Dd",-1.972886714,43.3246030948
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 28, 04 - Iz",-1.97314581,43.3242756769
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 37-Dr, 06 - C",-1.9721453275,43.325115633
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 37-Iz, 02 - D",-1.9721453275,43.325115633
VUT_Favorable,Viviendas de uso turístico,"San Francisco 38, 01 - Dr",-1.9724642565,43.324743822
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 46, 02 - C",-1.9720369447,43.325040642
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 53, 06 - Dr",-1.9712521523,43.3257345849
VUT_Favorable,Viviendas de uso turístico,San Francisco 54  1º C,-1.9713913965,43.325486413
VUT_Favorable,Viviendas de uso turístico,"San Francisco 54, 01 - B",-1.9713913965,43.325486413
VUT_Tramitacion,Viviendas de uso turístico,"San Francisco 56, 06 - B",-1.971222921,43.3256030365
VUT_Favorable,Viviendas de uso turístico,San Francisco Javier 14  Entresuelo,-1.9676236486,43.3185966227
VUT_Favorable,Viviendas de uso turístico,"San Francisco Javier 17, 00 - Iz  (Entresuelo B)",-1.9680918901,43.3185760861
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 3, 02  2º",-1.9851187853,43.3224687347
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 8, 01",-1.985160161,43.3227467104
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 11, 01 - Cn  1º Centro",-1.9852757821,43.3228469659
VUT_Favorable,Viviendas de uso turístico,San Jeronimo 13  1º,-1.9852962929,43.3228965825
VUT_Favorable,Viviendas de uso turístico,San Jeronimo 14  1º,-1.9852596269,43.3229876528
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 20, 01 - Iz",-1.9855614858,43.3237177138
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 21, 01 - Dr",-1.9855174078,43.3234315201
VUT_Favorable,Viviendas de uso turístico,"San Jeronimo 23, 01 - Dr",-1.9856425573,43.3237375224
VUT_Tramitacion,Viviendas de uso turístico,San Jeronimo 25  5º Izda,-1.9857034071,43.3238830344
VUT_Favorable,Viviendas de uso turístico,San Juan 1  1º Izda.,-1.9830343645,43.3231401433
VUT_Favorable,Viviendas de uso turístico,San Juan 11  1º D,-1.9833772372,43.3238498644
VUT_Favorable,Viviendas de uso turístico,San Juan 11  2º Dcha.,-1.9833772372,43.3238498644
VUT_Favorable,Viviendas de uso turístico,"San Juan 12, 03 - Iz",-1.9842904544,43.3254017986
VUT_Tramitacion,Viviendas de uso turístico,"San Juan 14, Bh - 6",-1.9844339269,43.3256072946
VUT_Favorable,Viviendas de uso turístico,"San Lorenzo 8, 01",-1.9835423564,43.3231635687
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 8, 01 - Ab",-1.9800632196,43.3195886948
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 9, 01 - A",-1.980166365,43.3194238418
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 9, 04 - C",-1.980166365,43.3194238418
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 13, 06 - B",-1.9808239837,43.3191778481
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 17, 06 - Iz",-1.981410124,43.3189580474
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 17, 06 - Iz",-1.981410124,43.3189580474
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 18, 04 - A",-1.9808292181,43.3192999957
VUT_Favorable,Viviendas de uso turístico,"San Marcial 21, 01 - Iz",-1.9816219506,43.3188796136
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 26, 01 - Di",-1.9816990702,43.3189731367
VUT_Favorable,Viviendas de uso turístico,San Marcial 28  2º C,-1.9823406527,43.3187341049
VUT_Favorable,Viviendas de uso turístico,"San Marcial 28, 01 - A",-1.9823406527,43.3187341049
VUT_Favorable,Viviendas de uso turístico,"San Marcial 28, 01 - B",-1.9823406527,43.3187341049
VUT_Favorable,Viviendas de uso turístico,"San Marcial 28, 01 - C",-1.9823406527,43.3187341049
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 28, 05 - B",-1.9823406527,43.3187341049
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 28, 05 - B",-1.9823406527,43.3187341049
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 32, 04 - B",-1.9825759671,43.3186448028
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 33, 01 - A",-1.9825606813,43.3185261676
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 33, 03 - D",-1.9825606813,43.3185261676
VUT_Favorable,Viviendas de uso turístico,San Marcial 37  1º A,-1.9840202522,43.3179992329
VUT_Favorable,Viviendas de uso turístico,San Marcial 40  1º Izda.,-1.9831746477,43.3184192517
VUT_Tramitacion,Viviendas de uso turístico,"San Marcial 48, 01 - A",-1.9840091966,43.3181076389
VUT_Favorable,Viviendas de uso turístico,"San Martin 9, 02 - Cn",-1.9806566158,43.3178878123
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 10, 06 - Iz  San Martin",-1.9808651145,43.3179640476
VUT_Favorable,Viviendas de uso turístico,San Martin 14  Entlo,-1.9810635582,43.3178892775
VUT_Tramitacion,Viviendas de uso turístico,San Martin 25  1º A,-1.9831988402,43.3169315627
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 25, 02 - A  2º Izda.",-1.9831988402,43.3169315627
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 25, 05 - Iz",-1.9831988402,43.3169315627
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 25, 06 - Iz",-1.9831988402,43.3169315627
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 43, 06 - Iz",-1.9853629022,43.3161226375
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 51, 02 - Di",-1.9864760404,43.3157038928
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 57, 06 - Dr",-1.9873450686,43.3153771633
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 58, 03 - B",-1.9859295839,43.3160616604
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 58, 07 - Iz",-1.9859295839,43.3160616604
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 59, 01 - A",-1.9874675536,43.315330794
VUT_Tramitacion,Viviendas de uso turístico,"San Martin 59, 03 - B  Derecha",-1.9874675536,43.315330794
VUT_Favorable,Viviendas de uso turístico,San Martin 61  Bajo B,-1.9876745094,43.3152548271
VUT_Favorable,Viviendas de uso turístico,San Martin 61  Bajo _A_,-1.9876745094,43.3152548271
VUT_Favorable,Viviendas de uso turístico,"San Roque 4, En - Dr  (Bajo-Derecha)",-1.9851687925,43.3132256058
VUT_Tramitacion,Viviendas de uso turístico,"Sanchez Toca 3, 06 - Iz",-1.9806133289,43.3159920686
VUT_Tramitacion,Viviendas de uso turístico,"Sanchez Toca 7, 05 - Dr",-1.9811410997,43.3157949804
VUT_Tramitacion,Viviendas de uso turístico,"Sanchez Toca 11, 04 - A",-1.9815086744,43.3156570637
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 10, 01 - D",-1.9803630725,43.3104409889
VUT_Favorable,Viviendas de uso turístico,"Sancho el Sabio,Av 11, 01 - C  1º",-1.979787021,43.3105710096
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 15, 09 - D",-1.9797209247,43.3102321204
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 23, 01 - C",-1.9795490399,43.3093621015
VUT_Favorable,Viviendas de uso turístico,"Sancho el Sabio,Av 28, 01 - A",-1.9799032103,43.3080181854
VUT_Favorable,Viviendas de uso turístico,"Sancho el Sabio,Av 28, 01 - F",-1.9799032103,43.3080181854
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 28, 05 - G",-1.9799032103,43.3080181854
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 33, 01 - Dr",-1.9793722229,43.308477631
VUT_Tramitacion,Viviendas de uso turístico,"Sancho el Sabio,Av 33, 07 - Izi",-1.9793722229,43.308477631
VUT_Favorable,Viviendas de uso turístico,"Sanserreka, Ps de 35  1ºb",-1.9935696229,43.3091936908
VUT_Tramitacion,Viviendas de uso turístico,"Sansustenea 6, 01 - Iz  Oroimena",-2.0037892193,43.3125520729
VUT_Favorable,Viviendas de uso turístico,"Santiago, Pz de 3, 00 - C  Entresuelo C",-1.9729267876,43.3103126803
VUT_Favorable,Viviendas de uso turístico,"Sarriegi, Pz de 6  1º D",-1.9835197567,43.3229656292
VUT_Favorable,Viviendas de uso turístico,"Sarriegi, Pz de 7, 01 - Iz",-1.9834223142,43.3229883549
VUT_Favorable,Viviendas de uso turístico,"Satrustegi,Av de 1, 01 - Dr",-2.0007512986,43.3150802412
VUT_Favorable,Viviendas de uso turístico,Secundino Esnaola 1  1º B,-1.9756349451,43.3219584512
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 12, 05 - Iz",-1.9736076439,43.3231584932
VUT_Favorable,Viviendas de uso turístico,Secundino Esnaola 13  Prpal. Izda-Izda,-1.9737774879,43.3232309727
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 13, 00 - Dr  Principal A",-1.9737774879,43.3232309727
VUT_Favorable,Viviendas de uso turístico,"Secundino Esnaola 13, Pr - Dd",-1.9737774879,43.3232309727
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 19, 05 - Iz",-1.9734340763,43.3234536334
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 21, 01 - Iz",-1.9733249801,43.3235236095
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 21, 06 - Cn",-1.9733249801,43.3235236095
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 22, 03 - B",-1.9728081536,43.3236732157
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 29, 02 - Dr",-1.9726856686,43.323937478
VUT_Favorable,Viviendas de uso turístico,Secundino Esnaola 36  1º A,-1.9716840822,43.3243822131
VUT_Favorable,Viviendas de uso turístico,"Secundino Esnaola 40, 01 - D",-1.9713834405,43.3245691441
VUT_Tramitacion,Viviendas de uso turístico,"Secundino Esnaola 55, 04 - B",-1.9707122137,43.3252135895
VUT_Favorable,Viviendas de uso turístico,"Segundo Ispizua 2-Dr, 01 - Iz",-1.9726725032,43.3258896232
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 2-Dr, 06 - Iz",-1.9726725032,43.3258896232
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 7, 07 - Dr",-1.9720115978,43.3255782523
VUT_Favorable,Viviendas de uso turístico,"Segundo Ispizua 14, 01 - B  1º B",-1.97139372,43.3249028529
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 01 - Dr",-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 01 - Iz",-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 04 - Iz",-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 05 - B",-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 06 - D",-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 07 - A",-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,Segundo Ispizua 27  6º A,-1.9701474629,43.3241541697
VUT_Favorable,Viviendas de uso turístico,Segundo Ispizua 27  Entlo Local 2,-1.9701474629,43.3241541697
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 28, 06 - D",-1.9703104704,43.3240179587
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 33, 03 - C",-1.9695766368,43.3236961022
VUT_Tramitacion,Viviendas de uso turístico,"Serapio Mujika, Ps de 18, 04 - B",-1.9446396717,43.3232179323
VUT_Tramitacion,Viviendas de uso turístico,"Simona de Lajust 2, 01 - Iz",-2.0051060639,43.3112601319
VUT_Tramitacion,Viviendas de uso turístico,"Soraluze 6, 00 - Iz",-1.9830354994,43.3251643635
VUT_Tramitacion,Viviendas de uso turístico,"Tejeria 13, 06 - D",-1.9719207591,43.3171932601
VUT_Tramitacion,Viviendas de uso turístico,"Tejeria 16, 01 - Dr",-1.9717840481,43.3170292297
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de 5  3º - Loc. 7",-2.0056094975,43.3126768683
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de 33, 05 - Iz",-2.009001208,43.311053438
VUT_Favorable,Viviendas de uso turístico,"Tolosa,Av de 89, 01 - Dr",-2.0075991498,43.3072509182
VUT_Favorable,Viviendas de uso turístico,"Tolosa,Av de 95, 01 - A  Bilorea",-2.0074066304,43.3066172201
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de  119, 01 - C",-2.0051838778,43.3043423645
VUT_Favorable,Viviendas de uso turístico,Trento 4  1º B,-2.005818139,43.313849539
VUT_Favorable,Viviendas de uso turístico,Trento 8  1º A,-2.0060613067,43.3141073807
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 03 - 6",-1.9855116061,43.3164870183
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 05 - 4",-1.9855116061,43.3164870183
